symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,marketCap,priceAvg50,priceAvg200,exchange,volume,avgVolume,open,previousClose,pe,earningsAnnouncement,sharesOutstanding
ACQRW,Independence Holdings Corp.,0.0003,0.0,0.0,0.0003,0.0004,0.0004,0.0003,0.0,0.0,10.18,0.0,64030.0,0.0,,0.0003,0.0,,0.0
ACRS,"Aclaris Therapeutics, Inc.",1.06,-2.7523,-0.03,1.03,1.13,18.54,0.59,75086372.0,3.36346,,7.386515,2704666.0,4259926.0,1.09,1.09,-0.64,2024-02-21T00:00:00.000+0000,70836200.0
ACRTX,AMG GW&K Small Cap Value Fund II - Class I,14.04,0.7174,0.1,0.0,14.04,20.81,0.0,86134010.0,13.790968,1.09,15.273806,0.0,0.0,,13.94,,,6134901.0
ACRV,"Acrivon Therapeutics, Inc. Common Stock",5.01,-3.6538,-0.19,4.9258,5.56,25.47,3.411,111193443.0,5.2352,,10.783625,83853.0,24101.0,5.4,5.2,-2.22,2024-03-26T04:00:00.000+0000,22194300.0
ACRX,"AcelRx Pharmaceuticals, Inc.",0.735,4.4479,0.0313,0.7301,0.765,2.78,0.43,12459941.0,0.6094,5.4,0.83445,142442.0,198230.0,0.739,0.7037,-0.27,2023-11-08T21:30:00.000+0000,16952300.0
ACSLX,American Century Select Fund,80.52,-0.0124,-0.01,0.0,80.52,80.53,0.0,4502152041.0,75.7112,0.739,72.7695,0.0,0.0,,80.53,,,55913463.0
ACSMX,Advisors Capital Small/Mid Cap Fund,9.2,2.1088,0.19,0.0,9.2,9.2,0.0,51565844.0,8.3908,,8.427,0.0,0.0,,9.01,,,5604983.0
ACSNX,American Century Short Duration Fd Investor Cl,9.77,0.2051,0.02,0.0,9.77,9.87,0.0,1354257529.0,9.6442,,9.69295,0.0,0.0,,9.75,,,138613872.0
ACSRX,Invesco Comstock Fund Class R,27.16,1.4569,0.39,0.0,27.16,28.66,0.0,10124537847.0,27.0714,,26.988,0.0,0.0,,26.77,,,372773853.0
ACST,Acasti Pharma Inc.,2.13,1.4286,0.03,1.98,2.15,5.04,1.72,20020722.0,2.346,,2.603,31907.0,51319.0,2.11,2.1,-0.38,2024-02-12T13:30:00.000+0000,9399400.0
ACT,"Enact Holdings, Inc.",28.65,1.1653,0.33,28.5,28.91,29.74,20.84,4575490950.0,27.689,2.11,26.1367,421276.0,254709.0,28.5,28.32,7.14,2024-02-05T00:00:00.000+0000,159703000.0
ACTA,Actua Corporation,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,,,,2018-03-30T16:00:00.000+0000,0.0
ACTD,ArcLight Clean Transition Corp. II,7.6,-2.8133025,-0.22000027,6.96,8.3,,,1321465109.0,,,,247876.0,,8.3,7.82,-25.503355704697988,2022-05-16T04:00:00.000+0000,173876988.0
ACTDU,ArcLight Clean Transition Corp. II,7.655,-25.3171,-2.595,7.2462,8.35,,,0.0,,8.3,,6040.0,,8.31,10.25,-25.687919463087248,,0.0
ACTDW,ArcLight Clean Transition Corp. II,0.875,-10.89613,-0.10699999,0.8601,0.9898,0.9898,0.8601,0.0,0.0,8.31,0.0,24511.0,0.0,1.31,0.982,0.0,,0.0
ACTEX,American Century Zero Coupon 2020 Fund Advisor Class,102.44,0.0,0.0,0.0,102.44,102.67,0.0,114131375.0,102.44,1.31,102.47967,0.0,0.0,,102.44,,,1114129.0
ACTG,Acacia Research Corporation,3.89,1.039,0.04,3.82,3.93,4.66,3.43,388557707.0,3.6574,,3.89015,192021.0,245726.0,3.87,3.85,-5.33,2023-11-13T21:30:00.000+0000,99886300.0
ACTIX,American Century Capital Value Fund Investor Class,9.46,0.4246,0.04,0.0,9.46,9.46,0.0,75384271.0,9.118,3.87,9.10645,0.0,0.0,,9.42,,,7968739.0
ACUSX,Advisors Capital US Dividend Fund,10.62,0.8547,0.09,0.0,10.62,10.62,0.0,142148073.0,9.8498,,9.7837,0.0,0.0,,10.53,,,13384941.0
ACVA,ACV Auctions Inc.,15.35,5.5708,0.81,14.74,15.51,18.68,7.19,2478088850.0,14.5496,,15.07925,1374841.0,930723.0,14.75,14.54,-31.98,2024-02-20T10:59:00.000+0000,161439013.0
ACVVX,AC Alternatives Market Neutral Value Fund - Investor Class,8.9,0.0,0.0,0.0,8.9,8.96,0.0,36497449.0,8.8996,14.75,8.8829,0.0,0.0,,8.9,,,4100837.0
ACWDX,AMG GW&K Small/Mid Cap Growth Fund Class N,15.63,2.1569,0.33,0.0,15.63,15.63,0.0,37505560.0,14.1164,,14.1214,0.0,0.0,,15.3,21.7,,2399588.0
ACWI,iShares MSCI ACWI ETF,101.4,0.6452,0.65,100.89,101.689,101.689,83.59,18577721846.0,94.5814,,93.7007,3591131.0,3537506.0,101.33,100.75,18.46,,183212247.0
ACWX,iShares MSCI ACWI ex U.S. ETF,50.83,0.9132,0.46,50.66,50.98,51.3,44.89,4804363817.0,47.655,101.33,48.5041,2365890.0,1708784.0,50.72,50.37,13.37,,94518273.0
ACXP,"Acurx Pharmaceuticals, Inc.",3.36,-3.17,-0.11,3.36,3.54,8.82,1.17,46260480.0,3.8967,50.72,2.904785,156559.0,833134.0,3.45,3.47,-3.2,2023-11-14T00:00:00.000+0000,13768000.0
ADAG,Adagene Inc.,1.69,-3.9773,-0.07,1.66,1.7986,2.1,1.1,73096838.0,1.47568,3.45,1.41754,17607.0,19669.0,1.7602,1.76,-1.97,2024-03-28T21:00:00.000+0000,43252567.0
ADAIX,AQR Diversified Arbitrage Fund,12.15,0.2475,0.03,0.0,12.15,12.15,0.0,1763592693.0,11.9854,1.7602,11.8717,0.0,0.0,,12.12,,,145151662.0
ADAL,Anthemis Digital Acquisitions I Corp,10.47,-0.0954,-0.01,10.47,10.48,10.9,9.91,316063135.0,10.449046,,10.246499,17643.0,139796.0,10.475,10.48,130.875,2022-12-31T00:00:00.000+0000,30187501.0
ADALU,Anthemis Digital Acquisitions I Corp,10.47,0.0,0.0,10.435,10.47,10.975,9.82,314444107.0,10.45618,10.475,10.264895,148.0,750.0,10.47,10.47,0.0,2022-12-31T00:00:00.000+0000,30032866.0
ADALW,Anthemis Digital Acquisitions I Corp,0.00191,-42.1212,-0.0014,0.0019,0.0033,0.331,0.0019,0.0,0.03052,10.47,0.110095,36413.0,25058.0,0.0033,0.0033,0.0,2022-12-31T00:00:00.000+0000,0.0
ADAP,Adaptimmune Therapeutics plc,0.4884,-4.0094,-0.0204,0.482,0.5144,2.35,0.42,110833836.0,0.55908,0.0033,0.920245,548472.0,425636.0,0.4903,0.5088,-0.9,2024-03-04T08:30:00.000+0000,226932506.0
ADBE,Adobe Inc.,584.64,-6.3467,-39.62,578.3,593.16,633.89,318.6,266186592000.0,575.0588,0.4903,479.76746,11003620.0,2749626.0,593.0,624.26,52.72,2023-12-13T21:00:00.000+0000,455300000.0
ADBLX,AMG Beutel Goodman Core Plus Bond Fund Class N,8.89,0.452,0.04,0.0,8.89,9.21,0.0,129399942.0,8.509,593,8.78275,0.0,0.0,,8.85,,,14555674.0
ADCCX,American Century Disciplined Growth Fund,19.57,-0.5589,-0.11,0.0,19.57,19.68,0.0,925921849.0,18.3332,,17.3292,0.0,0.0,,19.68,,,47313329.0
ADD,"Color Star Technology Co., Ltd.",0.38,31.0345,0.09,0.3045,0.41,2.78,0.18,4092486.0,0.3466,,1.1821,345416.0,308649.0,0.3045,0.29,-0.09,2023-11-13T05:00:00.000+0000,10769700.0
ADEA,Adeia Inc.,10.98,2.809,0.3,10.68,11.0,12.37,7.12,1144862640.0,9.1889,0.3045,9.585575,919378.0,531933.0,10.79,10.68,9.47,2024-02-20T00:00:00.000+0000,104268000.0
ADER,26 Capital Acquisition Corp.,11.08,0.0903,0.01,11.07,11.14,11.55,9.87,114181616.0,11.205184,10.79,10.678081,41942.0,55398.0,11.1,11.07,-29.945945945945947,2023-11-12T00:00:00.000+0000,10305200.0
ADERU,26 Capital Acquisition Corp.,11.08,0.7273,0.08,11.05,11.08,12.62,9.782,111652606.0,10.845,11.1,10.564475,2000.0,108.0,11.05,11.0,50.593607305936075,2023-03-31T00:00:00.000+0000,10076950.0
ADERW,26 Capital Acquisition Corp.,0.0065,25.0,0.0013,0.006,0.0068,0.0068,0.006,0.0,0.0,11.05,0.0,36027.0,0.0,0.0052,0.0052,0.0,2023-03-31T00:00:00.000+0000,0.0
ADES,"Advanced Emissions Solutions, Inc.",2.64,-1.4925,-0.04,2.58,2.75,3.78,1.17,87597576.0,2.1586,0.0052,1.9506,107118.0,67085.0,2.7,2.68,-3.62,2024-03-06T21:00:00.000+0000,33180900.0
ADFIX,American Century Diversified Bond Investor Class,9.3,0.7584,0.07,0.0,9.3,9.57,0.0,6296484992.0,8.8558,2.7,9.123,0.0,0.0,,9.2300005,,,677041397.0
ADGI,"Adagio Therapeutics, Inc.",4.64,0.8695644,0.03999996,4.4,4.74,,,505676480.0,,,,534999.0,,4.62,4.6,-1.7622483858716294,2022-09-19T04:00:00.000+0000,108982000.0
ADGKX,AB Core Opportunities Fund,20.74,-0.0482,-0.01,0.0,20.74,21.15,0.0,166945406.0,20.303,4.62,19.8122,0.0,0.0,,20.75,,,8049441.0
ADGYX,AB Core Opportunities Fund,21.52,0.0,0.0,0.0,21.52,21.95,0.0,167025909.0,21.0728,,20.5505,0.0,0.0,,21.52,,,7761427.0
ADGZX,AB Core Opportunities Fund,22.04,-0.0454,-0.01,0.0,22.04,22.47,0.0,166950157.0,21.5746,,21.03725,0.0,0.0,,22.050001,,,7574871.0
ADI,"Analog Devices, Inc.",200.17,4.1088,7.9,193.19,200.26,200.26,154.99,99336764540.0,174.506,,182.30165,5564718.0,3217090.0,193.19,192.27,30.51,2024-02-13T00:00:00.000+0000,496262000.0
ADIL,"Adial Pharmaceuticals, Inc.",1.8321,2.1807,0.0391,1.67,1.89,15.0,1.6,2231461.0,2.2586,193.19,5.5165,174052.0,75555.0,1.86,1.793,-0.2,2023-11-14T22:02:55.000+0000,1217980.0
ADILW,"Adial Pharmaceuticals, Inc. WT EXP 073123",0.0009,-57.1429,-0.0012,0.0009,0.0025,0.0025,0.0009,0.0,0.0,1.86,0.0,5182.0,0.0,0.6601,0.0021,0.0,2023-03-31T00:00:00.000+0000,0.0
ADJEX,Azzad Ethical Fund,16.91,2.1135,0.35,0.0,16.91,17.1,0.0,133424601.0,15.0074,0.6601,15.3921,0.0,0.0,,16.56,,,7890278.0
ADKSX,Adirondack Small Cap Fund,25.84,1.3731,0.35,0.0,25.84,25.84,0.0,33691897.0,23.9274,,23.6334,0.0,0.0,,25.49,,,1303866.0
ADMA,"ADMA Biologics, Inc.",4.04,0.7481,0.03,3.95,4.1,4.65,2.945,912910720.0,3.5856,,3.66525,2156124.0,1849619.0,4.1,4.01,-36.73,2023-11-08T21:30:00.000+0000,225968000.0
ADMP,Adamis Pharmaceuticals Corporation,0.775,0.8458,0.0065,0.75,0.7899,21.699999,0.4505,7253326.0,0.9045332,4.1,6.109562,119482.0,3113594.0,0.75,0.7685,-0.07642998027613412,2023-11-13T00:00:00.000+0000,9359130.0
ADMQX,361 Domestic Long/Short Equity Fund - Investor Class,7.37,-0.8075,-0.06,0.0,7.37,7.62,0.0,22082075.0,7.1594,0.75,7.13095,0.0,0.0,,7.43,,,2996211.0
ADMS,"Adamas Pharmaceuticals, Inc.",8.22,0.0,0.0,8.18,8.25,9.15,4.02,0.0,6.9972,,5.553775,3151400.0,1338689.0,8.24,8.22,0.0,2021-11-10T05:00:00.000+0000,0.0
ADN,"Advent Technologies Holdings, Inc.",0.319,6.6176,0.0198,0.302,0.33,2.19,0.295,19947453.0,0.40806,8.24,0.71895,2133908.0,409955.0,0.325,0.2992,-0.18,2023-11-14T14:00:00.000+0000,62531200.0
ADNPX,American Beacon ARK Disruptive Innovation Fund - Investor Class,13.93,3.8003,0.51,0.0,13.93,13.93,0.0,284639978.0,11.1814,0.325,11.1235,0.0,0.0,,13.42,,,20433595.0
ADNRX,American Beacon ARK Transformational Innovation Fund,14.24,3.7901,0.52,0.0,14.24,14.24,0.0,0.0,11.4258,,11.3554,0.0,0.0,,13.719999,,,0.0
ADNWW,"Advent Technologies Holdings, Inc.",0.0324,11.3402,0.0033,0.0291,0.033,0.033,0.0291,18709344.0,0.0,,0.0,44663.0,0.0,0.0305,0.0291,,2023-03-31T00:00:00.000+0000,577448888.0
ADOC,Edoc Acquisition Corp.,11.55,-0.2591,-0.03,11.55,11.55,11.88,10.47,41813426.0,11.5364,0.0305,11.159335,110.0,1341.0,11.55,11.58,-5.98,2023-12-01T00:00:00.000+0000,3620210.0
ADOCR,Edoc Acquisition Corp.,0.07,0.0,0.0,0.07,0.0753,0.0753,0.07,275613.0,0.0,11.55,0.0,1589.0,0.0,0.0753,0.07,-0.13,2023-03-31T00:00:00.000+0000,3937333.0
ADOCW,Edoc Acquisition Corp.,0.0125,71.2329,0.0052,0.01,0.0125,0.0125,0.01,49217.0,0.0,0.0753,0.0,1086.0,0.0,0.01,0.0073,,2023-03-31T00:00:00.000+0000,3937333.0
ADOM,"Envirotech Vehicles, Inc.",0.28,3.13076,0.00850001,0.2715,0.29,0.398,0.2222,0.0,0.269736,0.01,0.27332532,557386.0,466816.0,0.282,0.2715,-35.0,2021-11-12T05:00:00.000+0000,0.0
ADP,"Automatic Data Processing, Inc.",235.97,-1.3586,-3.25,235.29,240.19,257.7,201.46,97055640850.0,232.7616,0.282,229.248,2166848.0,1660920.0,240.19,239.22,28.02,2024-01-23T13:30:00.000+0000,411305000.0
ADPT,Adaptive Biotechnologies Corporation,5.18,4.4355,0.22,5.09,5.47,10.79,2.605,749924140.0,4.4421,240.19,6.511525,2070174.0,1557544.0,5.19,4.96,-3.81,2024-02-12T00:00:00.000+0000,144773000.0
ADRD,Invesco BLDRS Developed Markets 100 ADR Index Fund,22.225,-0.7148,-0.16,22.19,22.2797,22.2797,22.19,34448750.0,22.225,5.19,22.225,2577.0,0.0,22.2797,22.385,205.79,,1550000.0
ADRE,Invesco BLDRS Emerging Markets 50 ADR Index Fund,38.2,0.1573,0.06,38.08,38.2,43.9105,35.89,127969962.0,39.6952,22.2797,39.5845,109524.0,0.0,38.14,38.14,11.39,,3349999.0
ADRU,Invesco BLDRS Europe Select ADR Index Fund,21.57,-0.8504,-0.185,21.55,21.6,21.6,21.55,11863500.0,21.57,38.14,21.57,2332.0,0.0,21.6,21.755,253.76,,550000.0
ADSE,ADS-TEC Energy PLC,6.95,-0.7143,-0.05,6.76,7.0,7.99,1.905,340219180.0,6.6254,21.6,5.49942,14929.0,41926.0,7.0,7.0,-7.81,,48952400.0
ADSEW,ADS-TEC Energy PLC,0.78,0.8079,0.0063,0.6681,0.8275,0.8275,0.6681,342967643.0,0.0,7,0.0,44225.0,0.0,0.6681,0.773749,-0.01,,439702107.0
ADSIX,American Century Disciplined Growth Fund Investor Class,23.79,-0.5435,-0.13,0.0,23.79,23.92,0.0,925921835.0,22.262,0.6681,20.9824,0.0,0.0,,23.92,,,38920632.0
ADSK,"Autodesk, Inc.",240.81,2.5116,5.9,235.255,242.635,242.635,179.61,51512871150.0,210.6262,,206.00964,3186436.0,1336003.0,235.36,234.91,56.79,2024-02-21T10:59:00.000+0000,213915000.0
ADTH,"AdTheorent Holding Company, Inc.",1.33,0.7576,0.01,1.28,1.35,1.95,1.11,117361727.0,1.2362,235.36,1.408975,69808.0,74274.0,1.35,1.32,19.0,2024-02-29T00:00:00.000+0000,88241900.0
ADTHW,"AdTheorent Holding Company, Inc.",0.04,-4.3977,-0.0018,0.04,0.04,0.04,0.04,111356892.0,0.0,1.35,0.0,101.0,0.0,0.04,0.04184,0.13,2023-03-31T00:00:00.000+0000,2783922299.0
ADTN,"ADTRAN Holdings, Inc.",7.09,8.2443,0.54,6.75,7.15,20.32,4.91,557975910.0,6.4006,0.04,9.3821,1568263.0,977373.0,6.75,6.55,-6.45,2024-02-19T00:00:00.000+0000,78699000.0
ADTX,"Aditxt, Inc.",5.25,-16.5342,-1.04,5.12,5.9993,76.4,3.273,2319718.0,6.45372,6.75,19.94868,552801.0,843977.0,5.77,6.29,-0.44,2023-11-14T21:00:00.000+0000,441851.0
ADUS,Addus HomeCare Corporation,95.98,-0.9085,-0.88,95.395,97.65,114.99,77.3,1556286906.0,85.2686,5.77,91.5509,88369.0,70904.0,97.52,96.86,27.19,2024-02-26T00:00:00.000+0000,16214700.0
ADV,Advantage Solutions Inc.,3.57,10.5263,0.34,3.3,3.59,3.59,1.13,1165226580.0,2.6214,97.52,2.27615,1361977.0,546541.0,3.3,3.23,-0.76,2024-02-28T21:00:00.000+0000,326394000.0
ADVM,"Adverum Biotechnologies, Inc.",0.808,-3.8095,-0.032,0.7922,0.8899,2.34,0.531,81629816.0,0.92916,3.3,1.22558,351479.0,257049.0,0.8518,0.84,-0.64,2023-11-09T21:05:08.000+0000,101027000.0
ADVWW,Advantage Solutions Inc.,0.115,4.5455,0.005,0.1,0.1306,0.1306,0.1,37310772.0,0.0,0.8518,0.0,79010.0,0.0,0.1111,0.11,,2023-03-31T00:00:00.000+0000,324441498.0
ADXN,Addex Therapeutics Ltd,5.33,-10.2694,-0.61,5.33,5.8,45.6,5.1,7723079.0,6.40396,0.1111,12.31409,4065.0,7896.0,5.6769,5.94,-0.26,2024-04-04T04:00:00.000+0000,1448983.0
AEAC,Authentic Equity Acquisition Corp.,10.13,-0.197,-0.02,10.13,10.14,10.15,9.72,0.0,10.088766,5.6769,9.942082,4203.0,34356.0,10.13,10.15,0.0,,0.0
AEACU,Authentic Equity Acquisition Corp.,10.13,-0.0474,-0.0048,10.13,10.135,10.135,9.7,0.0,10.07828,10.13,9.959306,1300.0,4936.0,10.135,10.1348,0.0,,0.0
AEACW,Authentic Equity Acquisition Corp.,0.0009,0.0,0.0,0.0008,0.0013,0.0013,0.0008,0.0,0.0,10.135,0.0,65887.0,0.0,0.69,0.0009,0.0,,0.0
AEAE,AltEnergy Acquisition Corp.,10.85,-0.4587,-0.05,10.85,10.89,11.86,10.14,79503125.0,10.66496,0.69,10.463625,1958.0,12793.0,10.89,10.9,38.75,2023-03-31T00:00:00.000+0000,7327477.0
AEAEU,AltEnergy Acquisition Corp.,10.61,0.5687,0.06,10.61,10.61,10.986,9.8001,79283299.0,10.7942,10.89,10.491249,0.0,23.0,10.61,10.55,8.315047021943574,2023-03-31T00:00:00.000+0000,7472507.0
AEAEW,AltEnergy Acquisition Corp.,0.0361,0.0,0.0,0.0361,0.0361,0.0361,0.0361,263331.0,0.0,10.61,0.0,180864.0,0.0,0.0361,0.0361,,2023-03-31T00:00:00.000+0000,7294477.0
AEDFX,Water Island Diversified Event-Driven Fund Class R,11.48,-0.5199,-0.06,0.0,11.48,11.54,0.0,110966105.0,11.2778,0.0361,11.044,0.0,0.0,,11.54,,,9666037.0
AEDMX,American Century Emerging Markets Fund,10.21,1.6932,0.17,0.0,10.21,11.14,0.0,2207066520.0,9.7888,,9.9725,0.0,0.0,,10.04,,,216167142.0
AEDVX,Emerging Markets Debt Fund -  Investor Class,9.03,1.5748,0.14,0.0,9.03,9.11,0.0,646115463.0,8.5684,,8.72385,0.0,0.0,,8.889999,,,71552100.0
AEGFX,American Funds EuroPacific Growth Cl F-1 Shs,53.5,1.2868,0.6797,0.0,53.5,56.08,0.0,131123306488.0,51.865,,53.019,0.0,0.0,,52.8203,,,2450902925.0
AEHA,Aesther Healthcare Acquisition Corp.,9.9608,2.2669,0.2208,8.8,10.5832,14.22,3.79,364370048.0,10.09338,,10.162325,1290610.0,180503.0,9.92,9.74,0.0,,36580400.0
AEHAU,Aesther Healthcare Acquisition Corp.,9.8,0.0,0.0,9.43,9.9,14.01,8.09,0.0,10.4872,9.92,10.3458,1034.0,457.0,9.9,9.8,0.0,,0.0
AEHAW,Aesther Healthcare Acquisition Corp.,0.1599,6.1753,0.0093,0.159,0.1599,0.1599,0.159,0.0,0.0,9.9,0.0,3600.0,0.0,0.159,0.1506,0.0,,0.0
AEHL,Antelope Enterprise Holdings Limited,2.1399,2.3876,0.0499,2.0,2.1399,16.4,1.56,4483476.0,2.3714,0.159,6.88025,7546.0,15452.0,2.1399,2.09,0.82,2023-10-02T00:00:00.000+0000,2095180.0
AEHR,Aehr Test Systems,29.89,11.2393,3.02,28.1,30.5,54.1,17.05,860811077.0,28.7494,2.1399,36.2882,2194404.0,1132025.0,28.9,26.87,46.7,2024-01-03T00:00:00.000+0000,28799300.0
AEI,Alset EHome International Inc.,0.8099,1.3642,0.0109,0.7501,0.825,5.26,0.71,7479524.0,1.2152,28.9,1.460335,75449.0,22504.0,0.7858,0.799,-0.15,2016-11-04T14:59:00.000+0000,9235120.0
AEIS,"Advanced Energy Industries, Inc.",111.18,6.0069,6.3,106.72,111.97,126.38,81.81,4144868226.0,94.1926,0.7858,100.32715,355359.0,264639.0,106.72,104.88,30.46,2024-02-06T21:00:00.000+0000,37280700.0
AEMD,"Aethlon Medical, Inc.",2.0,12.9944,0.23,1.77,2.06,8.7,1.4,4985820.0,1.7168,106.72,3.0747,20728.0,20436.0,1.77,1.77,-0.42,2024-02-12T00:00:00.000+0000,2492910.0
AEMGX,Acadian Emerging Markets Portfolio Investor Class,20.88,1.1628,0.24,0.0,20.88,20.88,0.0,640013676.0,19.8864,1.77,19.42405,0.0,0.0,,20.64,,,30651996.0
AEMZX,Acadian Emerging Markets Portfolio Class I,20.88,1.1628,0.24,0.0,20.88,20.88,0.0,632657214.0,19.8868,,19.412,0.0,0.0,,20.64,,,30299675.0
AENT,Alliance Entertainment Holding Corporation,0.873,10.3666,0.082,0.71,0.885,12.24,0.71,96873290.0,1.12158,,2.34694,31864.0,16128.0,0.83,0.791,-1.41,2023-08-28T04:00:00.000+0000,110965968.0
AEON,"AEON Biopharma, Inc.",5.65,1.6187,0.09,5.56,5.83,11.88,3.37,209951740.0,5.4496,0.83,5.6550493,4112.0,30030.0,5.6289,5.56,-2.36,,37159600.0
AEP,"American Electric Power Company, Inc.",83.33,-0.2872,-0.24,83.17,84.685,98.52,69.38,43821247080.0,77.0262,5.6289,83.2569,6762052.0,3518890.0,83.92,83.57,19.11,2024-02-21T13:30:00.000+0000,525876000.0
AEPFX,American Funds EuroPacific Growth Fund,53.61,1.3039,0.69,0.0,53.61,56.26,0.0,128205735180.0,52.0676,83.92,53.1934,0.0,0.0,,52.920002,,,2391451878.0
AEPGX,American Funds EuroPacific Growth Fund Class A,53.76,1.2931,0.6863,0.0,53.76,56.36,0.0,128470730035.0,52.1206,,53.27675,0.0,0.0,,53.0737,,,2389708520.0
AEPI,23374,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2016-10-31T00:00:00.000+0000,0.0
AEPPZ,"American Electric Power Company, Inc.",47.12,-1.0915,-0.52,46.92,47.88,56.986,46.91,0.0,49.0399,,50.28481,2100159.0,363570.0,47.66,47.64,9.026819923371647,2020-10-22T00:00:00.000+0000,0.0
AERC,"AeroClean Technologies, Inc.",3.4,0.5917,0.02,3.33,3.49,23.7,1.76,0.0,3.2068,47.66,4.981765,63608.0,236290.0,3.42,3.38,0.0,,0.0
AERI,"Aerie Pharmaceuticals, Inc.",15.25,0.0,0.0,15.24,15.25,15.37,4.81,0.0,15.1934,3.42,10.2418,1215184.0,786842.0,15.24,15.25,0.0,,0.0
AESE,Allied Esports Entertainment Inc.,1.3899,2.1985,0.0299,1.35,1.3899,2.03,0.88,0.0,1.195794,15.24,1.435827,37968.0,73781.0,1.35,1.36,0.864365671641791,,0.0
AETH,Bitwise Funds Trust,34.18,1.5391,0.5181,33.87,34.7,35.38,22.715,1607451.0,28.4537,1.35,28.379608,15289.0,3341.0,34.1101,33.6619,,,47029.0
AEUDX,American Century Equity Income Fund R6 Class,8.95,0.224,0.02,0.0,8.95,9.36,0.0,8633441275.0,8.5196,34.1101,8.7396,0.0,0.0,,8.929999,,,964630310.0
AEY,"ADDvantage Technologies Group, Inc.",2.5999,3.996,0.0999,2.3516,2.5999,15.4,2.1,3886097.0,3.1338,,6.36095,3197.0,9621.0,2.3516,2.5,-0.41,2023-11-14T00:00:00.000+0000,1494710.0
AEYE,"AudioEye, Inc.",4.23,-1.1682,-0.05,4.2,4.405,7.89,3.37,50290047.0,4.52,2.3516,5.37525,42355.0,33179.0,4.26,4.28,-6.71,2024-03-07T00:00:00.000+0000,11888900.0
AEZS,Aeterna Zentaris Inc.,2.18,0.0,0.0,2.11,2.24,3.94,1.36,10585818.0,1.795,4.26,2.5572,65031.0,10820.0,2.24,2.18,-0.45,2023-11-09T13:00:00.000+0000,4855880.0
AFAC,Arena Fortify Acquisition Corp.,10.27,0.0,0.0,10.27,10.3,10.81,9.55,0.0,10.1909,2.24,10.0642,2630.0,83818.0,10.3,10.27,7.320028510334996,,0.0
AFACU,Arena Fortify Acquisition Corp.,10.23,-1.7291,-0.18,10.23,10.41,10.42,9.97,0.0,10.1988,10.3,10.105315,2600.0,666.0,10.25,10.41,7.2915181753385605,,0.0
AFACW,Arena Fortify Acquisition Corp.,0.0004,0.0,0.0,0.0003,0.0004,0.0004,0.0003,0.0,0.0,10.25,0.0,111200.0,0.0,,0.0004,0.0,,0.0
AFALX,Applied Finance Dividend Fund Investor Class,10.56,1.0526,0.11,0.0,10.56,11.12,0.0,25713959.0,9.826,,9.7928,0.0,0.0,,10.450001,,,2435034.0
AFAM,1885,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,2017-12-29T00:00:00.000+0000,0.0
AFAQ,AF Acquisition Corp.,10.02,0.0,0.0,10.02,10.02,10.885,9.66,0.0,9.99861,,9.840511,115.0,124768.0,10.02,10.02,0.0,,0.0
AFAQU,AF Acquisition Corp.,9.9,-1.3944,-0.14,9.6,10.5,11.3283,9.6,0.0,9.97,10.02,9.84691,1900.0,4280.0,9.6,10.04,0.0,,0.0
AFAQW,AF Acquisition Corp.,0.0053,0.0,0.0,0.004,0.03,0.03,0.004,0.0,0.0,9.6,0.0,101900.0,0.0,0.6886,0.0053,0.0,,0.0
AFAR,Aura FAT Projects Acquisition Corp,10.86,0.0,0.0,10.85,10.86,11.64,10.19,62789208.0,10.78912,0.6886,10.652025,18005.0,2369.0,10.85,10.86,45.25,2023-02-28T00:00:00.000+0000,5781695.0
AFARU,Aura FAT Projects Acquisition Corp,10.94,0.0,0.0,10.94,10.94,11.478,9.54,62789200.0,10.8604,10.85,10.71579,200.0,33.0,10.94,10.94,,2023-02-28T00:00:00.000+0000,5739415.0
AFARW,Aura FAT Projects Acquisition Corp,0.012,0.0,0.0,0.012,0.0165,0.0165,0.012,67119.0,0.0,10.94,0.0,133462.0,0.0,0.0153,0.012,,2023-02-28T00:00:00.000+0000,5593250.0
AFAXX,American Funds U.S. Government Money Market Fund Class A,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,,,,,0.0
AFBI,"Affinity Bancshares, Inc.",15.31,2.0667,0.31,14.93,15.31,16.5,11.29,97805026.0,14.4979,,13.90684,8146.0,3911.0,14.93,15.0,15.16,2024-02-08T10:59:00.000+0000,6388310.0
AFCG,"AFC Gamma, Inc.",12.14,-1.461,-0.18,11.97,12.5,17.13,9.91,240292920.0,11.306,14.93,12.216975,142990.0,124520.0,12.42,12.32,7.59,2024-03-05T13:30:00.000+0000,19793486.0
AFDIX,American Century Sustainable Equity Fund - Investor Class,47.42,0.4874,0.23,0.0,47.42,47.42,0.0,4451693906.0,44.2658,12.42,43.2327,0.0,0.0,,47.19,,,93877982.0
AFDVX,Applied Finance Explorer fund Investor Class,20.14,2.7551,0.54,0.0,20.14,20.14,0.0,493194503.0,18.0128,,17.689,0.0,0.0,,19.599998,,,24488307.0
